year,variable,mean,std,min,q1,median,q3,max
1999,VAR_10V,0.20667000114917755,4.769868850708008,-30.745101928710938,-2.6487274169921875,0.2552337646484375,3.1916961669921875,36.282318115234375
2000,VAR_10V,0.18238337337970734,4.752849102020264,-35.4971923828125,-2.69488525390625,0.2278289794921875,3.1694183349609375,33.69062805175781
2001,VAR_10V,0.1907978653907776,4.746613502502441,-33.8470458984375,-2.683013916015625,0.2257843017578125,3.1832122802734375,31.101608276367188
2002,VAR_10V,0.1930457502603531,4.793952941894531,-32.95703125,-2.727691650390625,0.2232513427734375,3.220062255859375,34.32722473144531
2003,VAR_10V,0.21127472817897797,4.787793159484863,-33.134674072265625,-2.6927490234375,0.2736053466796875,3.243316650390625,33.737548828125
2004,VAR_10V,0.16468176245689392,4.780542850494385,-42.448486328125,-2.739044189453125,0.20220947265625,3.1756591796875,34.80467224121094
2005,VAR_10V,0.19478186964988708,4.801421165466309,-35.609161376953125,-2.6988677978515625,0.23907470703125,3.2095794677734375,39.12626647949219
2006,VAR_10V,0.21240398287773132,4.81573486328125,-35.65728759765625,-2.701141357421875,0.2596435546875,3.2463836669921875,36.16497802734375
2007,VAR_10V,0.20949093997478485,4.7975945472717285,-31.089920043945312,-2.6768798828125,0.2492218017578125,3.2032623291015625,34.679107666015625
2008,VAR_10V,0.180382639169693,4.7699079513549805,-32.36579895019531,-2.6675262451171875,0.25250244140625,3.16351318359375,34.33441162109375
2009,VAR_10V,0.16712838411331177,4.789510726928711,-33.23301696777344,-2.7234344482421875,0.20318603515625,3.156494140625,33.924224853515625
2010,VAR_10V,0.18434090912342072,4.787757873535156,-31.918304443359375,-2.6891326904296875,0.25262451171875,3.2156219482421875,33.07646179199219
2011,VAR_10V,0.23563504219055176,4.833436012268066,-32.503204345703125,-2.6522674560546875,0.288604736328125,3.2527008056640625,33.30491638183594
2012,VAR_10V,0.18849171698093414,4.791018486022949,-31.512100219726562,-2.699615478515625,0.23150634765625,3.2080841064453125,35.603271484375
2013,VAR_10V,0.19340968132019043,4.810013294219971,-37.05549621582031,-2.7251129150390625,0.2379608154296875,3.2450103759765625,34.759613037109375
2014,VAR_10V,0.21151649951934814,4.7919487953186035,-32.04655456542969,-2.6865692138671875,0.2627410888671875,3.236053466796875,39.83256530761719
2015,VAR_10V,0.2032727748155594,4.841115951538086,-35.919891357421875,-2.714141845703125,0.2537841796875,3.244232177734375,34.8924560546875
2016,VAR_10V,0.181321382522583,4.804829120635986,-30.554840087890625,-2.721466064453125,0.220062255859375,3.20440673828125,32.711517333984375
2017,VAR_10V,0.2161845862865448,4.805139064788818,-31.14495849609375,-2.6578216552734375,0.264923095703125,3.2151947021484375,37.40008544921875
